treeId,order,ifn,plotId,province,municipality,latWGS84,lngWGS84,dbh1mm,dbh2mm,heightM,quality,expan,speciesId,scientificName,dataCapture,treeifn2Id,treeIri,plotIri,speciesIri,treeifn2Iri
"40-443-A-1-44-11.6",1,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.287657,-4.517787,374,374,13,3,14.14710605261292,"Species26","Pinus pinaster","11/21/2003","40-443-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-44-11.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-443-1"
"40-443-A-1-61-14.1",2,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.28765,-4.517737,344,268,12.5,3,14.14710605261292,"Species26","Pinus pinaster","11/21/2003","40-443-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-61-14.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-443-2"
"40-443-A-1-97-8.9",3,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.28758,-4.517767,341,348,12.5,3,14.14710605261292,"Species26","Pinus pinaster","11/21/2003","40-443-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-97-8.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-443-3"
"40-443-A-1-97-2.2",4,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.287576,-4.517847,397,429,13.5,3,14.14710605261292,"Species26","Pinus pinaster","11/21/2003","40-443-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-97-2.2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-443-4"
"40-443-A-1-121-23.3",5,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.28751,-4.517609,490,421,13.5,3,5.092958178940651,"Species26","Pinus pinaster","11/21/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-121-23.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-443-A-1-131-10.7",6,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.287531,-4.51776,354,334,13.5,3,14.14710605261292,"Species26","Pinus pinaster","11/21/2003","40-443-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-131-10.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-443-5"
"40-443-A-1-138-20.7",7,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.287473,-4.517667,490,463,12.5,2,5.092958178940651,"Species23","Pinus pinea","11/21/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-138-20.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23",
"40-443-A-1-144-14.3",8,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.287495,-4.51774,370,365,11.5,2,14.14710605261292,"Species23","Pinus pinea","11/21/2003","40-443-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-144-14.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-443-6"
"40-443-A-1-175-11.4",9,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.287481,-4.517819,398,425,12.5,3,14.14710605261292,"Species26","Pinus pinaster","11/21/2003","40-443-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-175-11.4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-443-7"
"40-443-A-1-186-3.1",10,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.287548,-4.517865,411,447,14,2,5.092958178940651,"Species26","Pinus pinaster","11/21/2003","40-443-8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-186-3.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-443-8"
"40-443-A-1-236-24.7",11,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.287385,-4.518027,468,426,16,4,5.092958178940651,"Species26","Pinus pinaster","11/21/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-236-24.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-443-A-1-241-6.4",12,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.287528,-4.517918,396,423,11,2,14.14710605261292,"Species23","Pinus pinea","11/21/2003","40-443-9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-241-6.4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-443-9"
"40-443-A-1-272-19.2",13,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.287499,-4.518079,448,499,15,3,5.092958178940651,"Species26","Pinus pinaster","11/21/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-272-19.2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-443-A-1-296-13.9",14,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.287565,-4.518039,344,314,13,3,14.14710605261292,"Species26","Pinus pinaster","11/21/2003","40-443-10","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-296-13.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-443-10"
"40-443-A-1-337-12.3",15,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.287634,-4.517998,412,434,14.5,3,14.14710605261292,"Species26","Pinus pinaster","11/21/2003","40-443-11","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-337-12.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-443-11"
"40-443-A-1-354-14.1",16,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.287669,-4.517987,482,448,14,3,5.092958178940651,"Species26","Pinus pinaster","11/21/2003","40-443-12","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-354-14.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-443-12"
"40-443-A-1-361-5.5",17,"ifn3","40-443-A-1","Segovia","Villaverde de Íscar",41.287615,-4.517912,484,495,15.5,3,5.092958178940651,"Species26","Pinus pinaster","11/21/2003","40-443-13","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-443-A-1-361-5.5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-443-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-443-13"
"40-444-A-1-20-14.6",1,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.288168,-4.482008,436,428,15,2,5.092958178940651,"Species26","Pinus pinaster","11/19/2003","40-444-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-20-14.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-444-1"
"40-444-A-1-32-7.9",2,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.288105,-4.482015,384,384,14,2,14.14710605261292,"Species26","Pinus pinaster","11/19/2003","40-444-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-32-7.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-444-2"
"40-444-A-1-35-19.9",3,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.288196,-4.481938,480,493,16,2,5.092958178940651,"Species26","Pinus pinaster","11/19/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-35-19.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-444-A-1-63-16.0",4,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.288123,-4.481901,461,465,15,3,5.092958178940651,"Species26","Pinus pinaster","11/19/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-63-16.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-444-A-1-83-11.2",5,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.28807,-4.48193,497,472,14.5,2,5.092958178940651,"Species26","Pinus pinaster","11/19/2003","40-444-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-83-11.2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-444-3"
"40-444-A-1-84-6.6",6,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.288058,-4.481983,254,245,12,2,14.14710605261292,"Species26","Pinus pinaster","11/19/2003","40-444-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-84-6.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-444-4"
"40-444-A-1-107-23.3",7,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.288022,-4.481782,474,468,15,3,5.092958178940651,"Species26","Pinus pinaster","11/19/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-107-23.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-444-A-1-129-8.4",8,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.28801,-4.481968,312,312,12,2,14.14710605261292,"Species26","Pinus pinaster","11/19/2003","40-444-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-129-8.4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-444-6"
"40-444-A-1-145-23.3",9,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.287908,-4.481844,492,490,15.5,4,5.092958178940651,"Species26","Pinus pinaster","11/19/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-145-23.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-444-A-1-173-19.9",10,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.28788,-4.481957,438,419,13.5,2,5.092958178940651,"Species23","Pinus pinea","11/19/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-173-19.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23",
"40-444-A-1-195-17.9",11,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.287881,-4.482038,446,442,12.5,2,5.092958178940651,"Species23","Pinus pinea","11/19/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-195-17.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23",
"40-444-A-1-213-11.8",12,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.287937,-4.482085,418,415,12.5,2,14.14710605261292,"Species26","Pinus pinaster","11/19/2003","40-444-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-213-11.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-444-7"
"40-444-A-1-253-10.0",13,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.28798,-4.482146,292,302,12,2,14.14710605261292,"Species26","Pinus pinaster","11/19/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-253-10.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-444-A-1-262-17.7",14,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.28795,-4.482231,435,426,14,3,5.092958178940651,"Species26","Pinus pinaster","11/19/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-262-17.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-444-A-1-290-7.7",15,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.28803,-4.482149,277,262,10,2,14.14710605261292,"Species23","Pinus pinea","11/19/2003","40-444-8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-290-7.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-444-8"
"40-444-A-1-341-5.5",16,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.288071,-4.482112,286,277,10,2,14.14710605261292,"Species23","Pinus pinea","11/19/2003","40-444-9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-341-5.5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-444-9"
"40-444-A-1-351-11.8",17,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.288117,-4.482158,454,435,14.5,3,5.092958178940651,"Species26","Pinus pinaster","11/19/2003","40-444-10","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-351-11.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-444-10"
"40-444-A-1-366-21.5",18,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.288207,-4.482193,572,575,15.5,2,5.092958178940651,"Species23","Pinus pinea","11/19/2003","40-444-11","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-366-21.5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-444-11"
"40-444-A-1-383-13.0",19,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",41.288154,-4.482102,393,380,14,2,14.14710605261292,"Species26","Pinus pinaster","11/19/2003","40-444-12","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-444-A-1-383-13.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-444-12"
"40-444-A-1-5",,"ifn3","40-444-A-1","Segovia","Fuente el Olmo de Íscar",,,0,0,0,,0,,,"11/19/2003","40-444-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-444-A-1-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-444-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-444-5"
"40-446-A-1-322-12.2",2,"ifn3","40-446-A-1","Segovia","Samboal",41.288382,-4.45832,314,302,10.5,2,14.14710605261292,"Species26","Pinus pinaster","11/19/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-446-A-1-322-12.2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-446-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-446-A-1-1",,"ifn3","40-446-A-1","Segovia","Samboal",,,0,0,0,,0,,,"11/19/2003","40-446-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-446-A-1-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-446-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-446-1"
"40-446-A-1-2",,"ifn3","40-446-A-1","Segovia","Samboal",,,0,0,0,,0,,,"11/19/2003","40-446-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-446-A-1-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-446-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-446-2"
"40-446-A-1-3",,"ifn3","40-446-A-1","Segovia","Samboal",,,0,0,0,,0,,,"11/19/2003","40-446-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-446-A-1-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-446-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-446-3"
"40-446-A-1-4",,"ifn3","40-446-A-1","Segovia","Samboal",,,0,0,0,,0,,,"11/19/2003","40-446-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-446-A-1-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-446-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-446-4"
"40-446-A-1-5",,"ifn3","40-446-A-1","Segovia","Samboal",,,0,0,0,,0,,,"11/19/2003","40-446-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-446-A-1-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-446-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-446-5"
"40-446-A-1-286-12.0",1,"ifn3","40-446-A-1","Segovia","Samboal",41.288321,-4.458321,231,228,7.5,2,14.14710605261292,"Species23","Pinus pinea","11/19/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-446-A-1-286-12.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-446-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23",
"40-446-A-1-393-9.7",3,"ifn3","40-446-A-1","Segovia","Samboal",41.288433,-4.458196,159,159,5.5,2,31.83098861837907,"Species23","Pinus pinea","11/19/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-446-A-1-393-9.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-446-A-1","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23",
"40-446-A-1-6",,"ifn3","40-446-A-1","Segovia","Samboal",,,0,0,0,,0,,,"11/19/2003","40-446-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-446-A-1-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-446-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-446-6"
"40-446-A-1-7",,"ifn3","40-446-A-1","Segovia","Samboal",,,0,0,0,,0,,,"11/19/2003","40-446-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-446-A-1-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-446-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-446-7"
"40-446-A-1-8",,"ifn3","40-446-A-1","Segovia","Samboal",,,0,0,0,,0,,,"11/19/2003","40-446-8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-446-A-1-8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-446-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-446-8"
"40-446-A-1-9",,"ifn3","40-446-A-1","Segovia","Samboal",,,0,0,0,,0,,,"11/19/2003","40-446-9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/notree-40-446-A-1-9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-446-A-1",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-446-9"
"40-459-A-4-28-10.7",1,"ifn3","40-459-A-4","Segovia","Coca",41.278658,-4.517612,390,394,11.5,2,14.14710605261292,"Species23","Pinus pinea","11/4/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-459-A-4-28-10.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-459-A-4","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23",
"40-459-A-4-71-21.2",2,"ifn3","40-459-A-4","Segovia","Coca",41.278657,-4.517439,465,463,13.5,3,5.092958178940651,"Species26","Pinus pinaster","11/4/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-459-A-4-71-21.2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-459-A-4","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species26",
"40-459-A-4-73-11.1",3,"ifn3","40-459-A-4","Segovia","Coca",41.278613,-4.517545,268,273,8.5,2,14.14710605261292,"Species23","Pinus pinea","11/4/2003",,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-459-A-4-73-11.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/plot/plot-40-459-A-4","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn3/taxon/Species23",
