treeId,order,ifn,plotId,province,municipality,latWGS84,lngWGS84,dbh1mm,dbh2mm,heightM,expan,speciesId,scientificName,dataCapture,treeifn3Id,treeIri,plotIri,speciesIri,treeifn3Iri
"40-448-13",13,"ifn2","40-448","Segovia","Samboal",41.288859,-4.410691,500,466,14,5.092958178940651,"Species26","Pinus pinaster",1991,"40-448-A-1-271-24.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-448-13","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-448","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-448-A-1-271-24.0"
"40-448-14",14,"ifn2","40-448","Segovia","Samboal",41.288922,-4.410518,326,334,13,14.14710605261292,"Species26","Pinus pinaster",1991,"40-448-A-1-278-8.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-448-14","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-448","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-448-A-1-278-8.0"
"40-448-15",15,"ifn2","40-448","Segovia","Samboal",41.288938,-4.410577,340,260,13,14.14710605261292,"Species26","Pinus pinaster",1991,"40-448-A-1-294-12.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-448-15","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-448","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-448-A-1-294-12.6"
"40-448-16",16,"ifn2","40-448","Segovia","Samboal",41.288975,-4.410557,400,423,11,14.14710605261292,"Species26","Pinus pinaster",1991,"40-448-A-1-314-11.5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-448-16","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-448","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-448-A-1-314-11.5"
"40-448-17",17,"ifn2","40-448","Segovia","Samboal",41.288996,-4.410579,451,401,10,5.092958178940651,"Species26","Pinus pinaster",1991,"40-448-A-1-321-14.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-448-17","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-448","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-448-A-1-321-14.1"
"40-448-18",18,"ifn2","40-448","Segovia","Samboal",41.289035,-4.410585,476,441,9,5.092958178940651,"Species26","Pinus pinaster",1991,"40-448-A-1-335-16.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-448-18","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-448","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-448-A-1-335-16.8"
"40-448-19",19,"ifn2","40-448","Segovia","Samboal",41.289007,-4.410532,313,322,12,14.14710605261292,"Species26","Pinus pinaster",1991,"40-448-A-1-337-11.4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-448-19","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-448","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-448-A-1-337-11.4"
"40-448-20",20,"ifn2","40-448","Segovia","Samboal",41.289075,-4.41052,473,487,10,5.092958178940651,"Species26","Pinus pinaster",1991,"40-448-A-1-364-16.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-448-20","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-448","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-448-A-1-364-16.7"
"40-462-1",1,"ifn2","40-462","Segovia","Samboal",41.279397,-4.469862,472,395,14.5,5.092958178940651,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-462-2",2,"ifn2","40-462","Segovia","Samboal",41.279301,-4.469849,603,512,15,5.092958178940651,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-462-3",3,"ifn2","40-462","Segovia","Samboal",41.279315,-4.469705,460,452,13,5.092958178940651,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-462-4",4,"ifn2","40-462","Segovia","Samboal",41.279124,-4.469856,280,293,9,14.14710605261292,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-462-5",5,"ifn2","40-462","Segovia","Samboal",41.279105,-4.469891,326,345,11,14.14710605261292,"Species23","Pinus pinea",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23",
"40-462-6",6,"ifn2","40-462","Segovia","Samboal",41.279052,-4.469921,466,511,13,5.092958178940651,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-462-7",7,"ifn2","40-462","Segovia","Samboal",41.279177,-4.469922,157,162,6,31.83098861837907,"Species26","Pinus pinaster",1991,"40-462-A-1-217-1.5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-462-A-1-217-1.5"
"40-462-8",8,"ifn2","40-462","Segovia","Samboal",41.279123,-4.469944,399,409,13,14.14710605261292,"Species23","Pinus pinea",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23",
"40-462-9",9,"ifn2","40-462","Segovia","Samboal",41.279075,-4.469968,411,460,14,5.092958178940651,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-462-10",10,"ifn2","40-462","Segovia","Samboal",41.278996,-4.470034,486,520,14,5.092958178940651,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-10","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-462-11",11,"ifn2","40-462","Segovia","Samboal",41.279165,-4.469956,237,224,12,14.14710605261292,"Species26","Pinus pinaster",1991,"40-462-A-1-252-4.2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-11","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-462-A-1-252-4.2"
"40-462-12",12,"ifn2","40-462","Segovia","Samboal",41.279157,-4.469994,192,194,10,31.83098861837907,"Species26","Pinus pinaster",1991,"40-462-A-1-263-7.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-12","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-462-A-1-263-7.3"
"40-462-13",13,"ifn2","40-462","Segovia","Samboal",41.279099,-4.470154,477,473,13,5.092958178940651,"Species23","Pinus pinea",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-13","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23",
"40-462-14",14,"ifn2","40-462","Segovia","Samboal",41.27919,-4.46999,280,280,12,14.14710605261292,"Species26","Pinus pinaster",1991,"40-462-A-1-292-6.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-14","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-462-A-1-292-6.0"
"40-462-15",15,"ifn2","40-462","Segovia","Samboal",41.279295,-4.470016,331,334,13,14.14710605261292,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-15","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-462-16",16,"ifn2","40-462","Segovia","Samboal",41.279282,-4.469967,240,244,12,14.14710605261292,"Species26","Pinus pinaster",1991,"40-462-A-1-365-11.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-16","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-462-A-1-365-11.0"
"40-462-17",17,"ifn2","40-462","Segovia","Samboal",41.279381,-4.469958,461,527,13,5.092958178940651,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-462-17","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-462","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-463-1",1,"ifn2","40-463","Segovia","Samboal",41.279507,-4.457914,438,461,16.5,5.092958178940651,"Species26","Pinus pinaster",1991,"40-463-A-1-16-19.2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-463-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-463","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-463-A-1-16-19.2"
"40-463-2",2,"ifn2","40-463","Segovia","Samboal",41.279215,-4.457971,362,347,16.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-463-A-1-199-14.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-463-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-463","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-463-A-1-199-14.0"
"40-463-3",3,"ifn2","40-463","Segovia","Samboal",41.279264,-4.458111,351,369,16,14.14710605261292,"Species26","Pinus pinaster",1991,"40-463-A-1-257-13.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-463-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-463","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-463-A-1-257-13.9"
"40-463-4",4,"ifn2","40-463","Segovia","Samboal",41.279328,-4.458045,376,379,16.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-463-A-1-278-5.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-463-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-463","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-463-A-1-278-5.6"
"40-463-5",5,"ifn2","40-463","Segovia","Samboal",41.279334,-4.458118,355,339,14,14.14710605261292,"Species26","Pinus pinaster",1991,"40-463-A-1-289-11.5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-463-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-463","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-463-A-1-289-11.5"
"40-463-6",6,"ifn2","40-463","Segovia","Samboal",41.279416,-4.458125,329,318,13,14.14710605261292,"Species26","Pinus pinaster",1991,"40-463-A-1-332-14.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-463-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-463","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-463-A-1-332-14.6"
"40-463-7",7,"ifn2","40-463","Segovia","Samboal",41.279439,-4.458019,384,399,16.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-463-A-1-378-11.2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-463-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-463","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-463-A-1-378-11.2"
"40-463-8",8,"ifn2","40-463","Segovia","Samboal",41.279382,-4.457991,399,420,14,14.14710605261292,"Species23","Pinus pinea",1991,"40-463-A-1-384-4.5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-463-8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-463","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-463-A-1-384-4.5"
"40-465-1",1,"ifn2","40-465","Segovia","Samboal",41.279906,-4.422101,390,392,10,14.14710605261292,"Species23","Pinus pinea",1991,"40-465-A-1-24-14.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-465-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-465","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-465-A-1-24-14.1"
"40-465-2",2,"ifn2","40-465","Segovia","Samboal",41.279872,-4.422117,390,358,11,14.14710605261292,"Species23","Pinus pinea",1991,"40-465-A-1-26-10.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-465-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-465","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-465-A-1-26-10.1"
"40-465-3",3,"ifn2","40-465","Segovia","Samboal",41.279849,-4.422046,361,345,11,14.14710605261292,"Species26","Pinus pinaster",1991,"40-465-A-1-64-12.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-465-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-465","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-465-A-1-64-12.3"
"40-465-4",4,"ifn2","40-465","Segovia","Samboal",41.27981,-4.422115,382,376,12,14.14710605261292,"Species26","Pinus pinaster",1991,"40-465-A-1-71-5.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-465-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-465","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-465-A-1-71-5.1"
"40-465-5",5,"ifn2","40-465","Segovia","Samboal",41.279826,-4.422022,306,322,11,14.14710605261292,"Species26","Pinus pinaster",1991,"40-465-A-1-82-13.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-465-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-465","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-465-A-1-82-13.0"
"40-465-6",6,"ifn2","40-465","Segovia","Samboal",41.279794,-4.42206,374,376,12,14.14710605261292,"Species26","Pinus pinaster",1991,"40-465-A-1-99-9.2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-465-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-465","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-465-A-1-99-9.2"
"40-465-7",7,"ifn2","40-465","Segovia","Samboal",41.279792,-4.422124,395,360,12,14.14710605261292,"Species26","Pinus pinaster",1991,"40-465-A-1-99-3.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-465-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-465","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-465-A-1-99-3.9"
"40-465-8",8,"ifn2","40-465","Segovia","Samboal",41.279744,-4.422051,317,316,11,14.14710605261292,"Species26","Pinus pinaster",1991,"40-465-A-1-133-11.2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-465-8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-465","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-465-A-1-133-11.2"
"40-465-9",9,"ifn2","40-465","Segovia","Samboal",41.279751,-4.422111,315,287,12,14.14710605261292,"Species26","Pinus pinaster",1991,"40-465-A-1-150-6.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-465-9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-465","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-465-A-1-150-6.6"
"40-465-10",10,"ifn2","40-465","Segovia","Samboal",41.279706,-4.422048,405,346,12,14.14710605261292,"Species26","Pinus pinaster",1991,"40-465-A-1-153-13.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-465-10","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-465","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-465-A-1-153-13.8"
